dataset,model,graph_mode,seeding,technique,seed,n_parameters,accuracy,macro_f1,weighted_f1,macro_precision,macro_recall
Epilepsy,hybrid_tgnn,adaptive_correlation_meanstd,SVD,correlation,456,105830,0.9710144927536232,0.970870936972632,0.97093739798235,0.9734375,0.9696078431372548
Epilepsy,hybrid_tgnn,adaptive_correlation_meanstd,SVD,correlation,789,105830,0.9855072463768116,0.9858452950558214,0.9854783533273236,0.9871794871794872,0.9852941176470588
Epilepsy,hybrid_tgnn,adaptive_correlation_meanstd,SVD,correlation,1024,105830,0.9710144927536232,0.9699362041467304,0.9707660125280264,0.971033653846154,0.9696078431372548
Epilepsy,hybrid_tgnn,adaptive_correlation_nothresh,SVD,correlation,42,105830,0.9710144927536232,0.9703368393023566,0.9711786963661028,0.97240990990991,0.969223635400106
Epilepsy,hybrid_tgnn,adaptive_correlation_nothresh,SVD,correlation,123,105830,0.9782608695652174,0.9777842304373798,0.9780092879822784,0.979114971050455,0.9779411764705882
Epilepsy,hybrid_tgnn,adaptive_correlation_nothresh,SVD,correlation,456,105830,0.9855072463768116,0.9842364532019704,0.985464410651817,0.9861111111111112,0.9833333333333334
Epilepsy,hybrid_tgnn,adaptive_correlation_nothresh,SVD,correlation,789,105830,0.9782608695652174,0.9777842304373798,0.9780092879822784,0.979114971050455,0.9779411764705882
Epilepsy,hybrid_tgnn,adaptive_correlation_nothresh,SVD,correlation,1024,105830,0.9927536231884058,0.9929353233830844,0.9927478549282572,0.993421052631579,0.9926470588235294
Epilepsy,hybrid_tgnn,adaptive_correlation_top50,SVD,correlation,42,105830,0.9782608695652174,0.977176411794103,0.9782168336121796,0.9791353383458647,0.9759803921568628
Epilepsy,hybrid_tgnn,adaptive_correlation_top50,SVD,correlation,123,105830,0.9782608695652174,0.9777842304373798,0.9780092879822784,0.979114971050455,0.9779411764705882
Epilepsy,hybrid_tgnn,adaptive_correlation_top50,SVD,correlation,456,105830,0.9710144927536232,0.9715544871794872,0.9708519137866964,0.975609756097561,0.9705882352941176
Epilepsy,hybrid_tgnn,adaptive_correlation_top50,SVD,correlation,789,105830,0.9420289855072465,0.9398521505376344,0.9400284400810348,0.9494912790697674,0.9411764705882352
Epilepsy,hybrid_tgnn,adaptive_correlation_top50,SVD,correlation,1024,105830,0.9710144927536232,0.9696438172043012,0.9704390681003584,0.971217105263158,0.9705882352941176
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_mean,noSVD,correlation,42,105743,0.9710144927536232,0.9715544871794872,0.9708519137866964,0.975609756097561,0.9705882352941176
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_mean,noSVD,correlation,123,105743,0.9420289855072465,0.9410761752867016,0.9409126131094094,0.9452254641909814,0.9407922628510864
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_mean,noSVD,correlation,456,105743,0.9782608695652174,0.9787212787212788,0.9781826868783392,0.98125,0.9779411764705882
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_mean,noSVD,correlation,789,105743,0.9710144927536232,0.9705363796040026,0.9705915817373408,0.9731854838709676,0.9705882352941176
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_mean,noSVD,correlation,1024,105743,0.9855072463768116,0.9850764373546028,0.985494145582576,0.9860681114551084,0.984313725490196
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,42,105743,0.9492753623188406,0.9475445458496304,0.9486637819725512,0.950860034184324,0.9465686274509804
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,123,105743,0.9420289855072465,0.9410761752867016,0.9409126131094094,0.9452254641909814,0.9407922628510864
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,456,105743,0.9782608695652174,0.9787212787212788,0.9781826868783392,0.98125,0.9779411764705882
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,789,105743,0.9710144927536232,0.9707501241927472,0.9707796424688798,0.9709650891341256,0.9711844197138316
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_meanstd,noSVD,correlation,1024,105743,0.9855072463768116,0.984313725490196,0.9855072463768116,0.984313725490196,0.984313725490196
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,42,105743,0.9710144927536232,0.970364358642508,0.9704070954887812,0.972536023682034,0.9705882352941176
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,123,105743,0.9565217391304348,0.9565442110669584,0.9562312650611142,0.9585652834008098,0.9554981452040276
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,456,105743,0.9710144927536232,0.9715544871794872,0.9708519137866964,0.975609756097561,0.9705882352941176
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,789,105743,0.9637681159420288,0.9632398566824796,0.9631329574308904,0.9675452399685288,0.9632352941176472
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_nothresh,noSVD,correlation,1024,105743,1.0,1.0,1.0,1.0,1.0
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_top50,noSVD,correlation,42,105743,0.9710144927536232,0.9715544871794872,0.9708519137866964,0.975609756097561,0.9705882352941176
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_top50,noSVD,correlation,123,105743,0.9637681159420288,0.9626956376956376,0.9633554850946155,0.9648521505376344,0.9622549019607844
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_top50,noSVD,correlation,456,105743,0.9855072463768116,0.9850764373546028,0.985494145582576,0.9860681114551084,0.984313725490196
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_top50,noSVD,correlation,789,105743,0.9710144927536232,0.9705363796040026,0.9705915817373408,0.9731854838709676,0.9705882352941176
Epilepsy,hybrid_tgnn,adaptive_nosvd_correlation_top50,noSVD,correlation,1024,105743,0.9855072463768116,0.9850764373546028,0.985494145582576,0.9860681114551084,0.984313725490196
Epilepsy,hybrid_tgnn,predefined_correlation_mean,,correlation,42,105830,0.9565217391304348,0.9550430219934865,0.9563731463044964,0.9591911764705884,0.9529411764705882
Epilepsy,hybrid_tgnn,predefined_correlation_mean,,correlation,123,105830,0.9637681159420288,0.9629771505376344,0.963289309646252,0.9646381578947368,0.963831478537361
Epilepsy,hybrid_tgnn,predefined_correlation_mean,,correlation,456,105830,0.9710144927536232,0.9705459770114944,0.971368482425454,0.9736842105263158,0.96981981981982
Epilepsy,hybrid_tgnn,predefined_correlation_mean,,correlation,789,105830,0.9782608695652174,0.9787212787212788,0.9781826868783392,0.98125,0.9779411764705882
Epilepsy,hybrid_tgnn,predefined_correlation_mean,,correlation,1024,105830,0.9782608695652174,0.9779897346452396,0.9782279214021812,0.9796037296037295,0.9769607843137256
Epilepsy,hybrid_tgnn,predefined_correlation_meanstd,,correlation,42,105830,0.9565217391304348,0.9545271582925272,0.9557647226259128,0.9567876344086022,0.9549019607843138
Epilepsy,hybrid_tgnn,predefined_correlation_meanstd,,correlation,123,105830,0.9637681159420288,0.9629771505376344,0.963289309646252,0.9646381578947368,0.963831478537361
Epilepsy,hybrid_tgnn,predefined_correlation_meanstd,,correlation,456,105830,0.9710144927536232,0.9705459770114944,0.971368482425454,0.9736842105263158,0.96981981981982
Epilepsy,hybrid_tgnn,predefined_correlation_meanstd,,correlation,789,105830,0.9492753623188406,0.9463331204314812,0.947354329364308,0.9519437799043062,0.9485294117647058
Epilepsy,hybrid_tgnn,predefined_correlation_meanstd,,correlation,1024,105830,0.9637681159420288,0.9634583495600444,0.96334238430038,0.9666065365025468,0.9622549019607844
Epilepsy,hybrid_tgnn,predefined_correlation_nothresh,,correlation,42,105830,0.9855072463768116,0.984313725490196,0.9855072463768116,0.984313725490196,0.984313725490196
Epilepsy,hybrid_tgnn,predefined_correlation_nothresh,,correlation,123,105830,0.9782608695652174,0.9787212787212788,0.9781826868783392,0.98125,0.9779411764705882
Epilepsy,hybrid_tgnn,predefined_correlation_nothresh,,correlation,456,105830,0.9565217391304348,0.955408653846154,0.9559062616127832,0.9589430894308943,0.9549019607843138
Epilepsy,hybrid_tgnn,predefined_correlation_nothresh,,correlation,789,105830,0.9710144927536232,0.9715544871794872,0.9708519137866964,0.975609756097561,0.9705882352941176
Epilepsy,hybrid_tgnn,predefined_correlation_nothresh,,correlation,1024,105830,0.9927536231884058,0.9921395234586096,0.9927447231923218,0.9928571428571428,0.9916666666666668
Epilepsy,hybrid_tgnn,predefined_correlation_top50,,correlation,42,105830,0.9565217391304348,0.9550430219934865,0.9563731463044964,0.9591911764705884,0.9529411764705882
Epilepsy,hybrid_tgnn,predefined_correlation_top50,,correlation,123,105830,0.9782608695652174,0.9787212787212788,0.9781826868783392,0.98125,0.9779411764705882
Epilepsy,hybrid_tgnn,predefined_correlation_top50,,correlation,456,105830,0.9855072463768116,0.9850764373546028,0.985494145582576,0.9860681114551084,0.984313725490196
Epilepsy,hybrid_tgnn,predefined_correlation_top50,,correlation,789,105830,0.9782608695652174,0.9787212787212788,0.9781826868783392,0.98125,0.9779411764705882
Epilepsy,hybrid_tgnn,predefined_correlation_top50,,correlation,1024,105830,0.9782608695652174,0.9779897346452396,0.9782279214021812,0.9796037296037295,0.9769607843137256
Epilepsy,cnn_bigru,none,none,none,42,554244,0.9637681159420288,0.9641675719216584,0.963720093656408,0.9648922146401986,0.9644276629570748
Epilepsy,cnn_bigru,none,none,none,123,554244,0.9782608695652174,0.9777842304373798,0.9780092879822784,0.979114971050455,0.9779411764705882
Epilepsy,cnn_bigru,none,none,none,456,554244,0.9710144927536232,0.9716905901116428,0.9709567066546472,0.9729567307692308,0.9711844197138316
Epilepsy,cnn_bigru,none,none,none,789,554244,0.9855072463768116,0.9849925484351716,0.9853953649106892,0.9853565365025468,0.9852941176470588
Epilepsy,cnn_bigru,none,none,none,1024,554244,0.9637681159420288,0.9612003968253968,0.9632844490453188,0.9640092879256966,0.9632352941176472
Epilepsy,lstm,none,none,none,42,565380,0.8333333333333334,0.8324295449295449,0.8314350303480739,0.8315792751276622,0.8370561738208797
Epilepsy,lstm,none,none,none,123,565380,0.8840579710144928,0.8766084125010413,0.8784934796966883,0.8831193693693694,0.8847376788553258
Epilepsy,lstm,none,none,none,456,565380,0.8695652173913043,0.8660485168144241,0.8668174600463955,0.8688067136342998,0.87241653418124
Epilepsy,lstm,none,none,none,789,565380,0.8188405797101449,0.8033009167904573,0.8042772348444317,0.8225385964064055,0.8203497615262321
Epilepsy,lstm,none,none,none,1024,565380,0.8405797101449275,0.8278248067721752,0.8303809081841118,0.8331521739130436,0.838659247482777
Epilepsy,tcn,none,none,none,42,203268,0.9782608695652174,0.9779508527367592,0.9781580337797828,0.9776029695384534,0.978537360890302
Epilepsy,tcn,none,none,none,123,203268,0.9420289855072465,0.93958172725296,0.94186440255529,0.9393150252525252,0.9413884472708004
Epilepsy,tcn,none,none,none,456,203268,0.9565217391304348,0.954657738095238,0.955825569358178,0.9557814992025518,0.9564785373608904
Epilepsy,tcn,none,none,none,789,203268,0.9492753623188406,0.9465972222222222,0.9483132045088566,0.9488096509021032,0.9491255961844196
Epilepsy,tcn,none,none,none,1024,203268,0.9492753623188406,0.9465972222222222,0.9483132045088566,0.9488096509021032,0.9491255961844196
Epilepsy,transformer,none,none,none,42,407108,0.9420289855072465,0.9444350654918858,0.9424931951135928,0.9468325791855204,0.9453497615262322
Epilepsy,transformer,none,none,none,123,407108,0.8913043478260869,0.8880039769408239,0.8887072274267818,0.8918417366946778,0.8932829888712241
Epilepsy,transformer,none,none,none,456,407108,0.9347826086956522,0.9345856699422064,0.934116825845622,0.9345638736263736,0.93620826709062
Epilepsy,transformer,none,none,none,789,407108,0.9202898550724636,0.9203947938322938,0.9200459866220736,0.9242419248516808,0.9195416004239534
Epilepsy,transformer,none,none,none,1024,407108,0.9492753623188406,0.94815948697673,0.9483803438206224,0.9484810104769782,0.9497217806041336
Epilepsy,a3tgcn,adaptive,SVD,none,42,105959,0.9637681159420288,0.9621472158657514,0.9636492775732652,0.9657509157509157,0.9602941176470589
Epilepsy,a3tgcn,adaptive,SVD,none,123,105959,0.9855072463768116,0.984313725490196,0.9855072463768116,0.984313725490196,0.984313725490196
Epilepsy,a3tgcn,adaptive,SVD,none,456,105959,0.9420289855072465,0.9392628205128206,0.9409606094388702,0.9422764227642276,0.9392156862745098
Epilepsy,a3tgcn,adaptive,SVD,none,789,105959,0.9347826086956522,0.9290783371279198,0.9325548137475236,0.9395448079658608,0.9338235294117648
Epilepsy,a3tgcn,adaptive,SVD,none,1024,105959,0.9492753623188406,0.9481748359167712,0.9481594546952192,0.952796052631579,0.9491255961844196
Epilepsy,a3tgcn,adaptive_binary,SVD,binary,42,105959,0.9565217391304348,0.9553162540651756,0.9562451965760664,0.956575682382134,0.9554981452040276
Epilepsy,a3tgcn,adaptive_binary,SVD,binary,123,105959,0.9202898550724636,0.9174375832865276,0.9176572067376516,0.9291706856362028,0.917156862745098
Epilepsy,a3tgcn,adaptive_binary,SVD,binary,456,105959,0.927536231884058,0.9254403535804072,0.926971224873331,0.9271011476802083,0.9247217806041336
Epilepsy,a3tgcn,adaptive_binary,SVD,binary,789,105959,0.9057971014492754,0.9001292683745761,0.9036637961447708,0.9142857142857144,0.9030471648118708
Epilepsy,a3tgcn,adaptive_binary,SVD,binary,1024,105959,0.9565217391304348,0.955831524797042,0.9563563206741618,0.959984756097561,0.9539215686274508
Epilepsy,a3tgcn,adaptive_correlation,SVD,correlation,42,105959,0.9420289855072465,0.9395292390624528,0.9417172504061376,0.9412813479623824,0.9388314785373608
Epilepsy,a3tgcn,adaptive_correlation,SVD,correlation,123,105959,0.9492753623188406,0.9486518970893972,0.948659884801189,0.9521863326741375,0.948145204027557
Epilepsy,a3tgcn,adaptive_correlation,SVD,correlation,456,105959,0.9492753623188406,0.9482920477257586,0.9491910970200804,0.9546130952380952,0.9455882352941176
Epilepsy,a3tgcn,adaptive_correlation,SVD,correlation,789,105959,0.9565217391304348,0.95453373015873,0.9561346905912124,0.9574303405572756,0.9564785373608904
Epilepsy,a3tgcn,adaptive_correlation,SVD,correlation,1024,105959,0.9782608695652174,0.9779897346452396,0.9782279214021812,0.9796037296037295,0.9769607843137256
Epilepsy,a3tgcn,adaptive_dtw,SVD,dtw,42,105959,0.9565217391304348,0.9546426786606697,0.9564294664262072,0.956484962406015,0.9535373608903022
Epilepsy,a3tgcn,adaptive_dtw,SVD,dtw,123,105959,0.927536231884058,0.9239251615963944,0.9259223735697828,0.932638888888889,0.9276629570747218
Epilepsy,a3tgcn,adaptive_dtw,SVD,dtw,456,105959,0.9710144927536232,0.9700067613252198,0.9708612360486424,0.9721362229102168,0.9686274509803922
Epilepsy,a3tgcn,adaptive_dtw,SVD,dtw,789,105959,0.855072463768116,0.843764057579847,0.8498104467784102,0.887402452619844,0.8553259141494436
Epilepsy,a3tgcn,adaptive_dtw,SVD,dtw,1024,105959,0.9565217391304348,0.9534901762374568,0.956040920428562,0.954449210801298,0.9529411764705882
Epilepsy,a3tgcn,adaptive_knn,SVD,knn,42,105959,0.9782608695652174,0.9779897346452396,0.9782279214021812,0.9796037296037295,0.9769607843137256
Epilepsy,a3tgcn,adaptive_knn,SVD,knn,123,105959,0.9637681159420288,0.9634583495600444,0.96334238430038,0.9666065365025468,0.9622549019607844
Epilepsy,a3tgcn,adaptive_knn,SVD,knn,456,105959,0.9420289855072465,0.94002644752376,0.9422116969954354,0.939709595959596,0.9410042395336512
Epilepsy,a3tgcn,adaptive_knn,SVD,knn,789,105959,0.9565217391304348,0.955408653846154,0.9559062616127832,0.9589430894308943,0.9549019607843138
Epilepsy,a3tgcn,adaptive_knn,SVD,knn,1024,105959,0.9565217391304348,0.954820603125688,0.9561022372370936,0.9570043103448276,0.9539215686274508
Epilepsy,a3tgcn,predefined,,none,42,105863,0.9565217391304348,0.956038047973532,0.9561609187135134,0.9565736417657046,0.9570747217806042
Epilepsy,a3tgcn,predefined,,none,123,105863,0.9130434782608696,0.9088215242762354,0.9107206600953348,0.9162001791312137,0.9088235294117648
Epilepsy,a3tgcn,predefined,,none,456,105863,0.9130434782608696,0.9094283852348368,0.9115697818362616,0.9116379310344828,0.9109962904080552
Epilepsy,a3tgcn,predefined,,none,789,105863,0.9130434782608696,0.9063994374120956,0.9096006848896228,0.913128538128538,0.9098039215686275
Epilepsy,a3tgcn,predefined,,none,1024,105863,0.9347826086956522,0.9343859886097328,0.9352308230939692,0.9446022727272728,0.9304981452040276
Epilepsy,a3tgcn,predefined_correlation,,correlation,42,105863,0.9782608695652174,0.978549257759784,0.9779982006297796,0.9806005398110662,0.9779411764705882
Epilepsy,a3tgcn,predefined_correlation,,correlation,123,105863,0.9855072463768116,0.9850764373546028,0.985494145582576,0.9860681114551084,0.984313725490196
Epilepsy,a3tgcn,predefined_correlation,,correlation,456,105863,0.9927536231884058,0.9929353233830844,0.9927478549282572,0.993421052631579,0.9926470588235294
Epilepsy,a3tgcn,predefined_correlation,,correlation,789,105863,0.9782608695652174,0.9779897346452396,0.9782279214021812,0.9796037296037295,0.9769607843137256
Epilepsy,a3tgcn,predefined_correlation,,correlation,1024,105863,0.9710144927536232,0.9715544871794872,0.9708519137866964,0.975609756097561,0.9705882352941176
Epilepsy,a3tgcn,predefined_dtw,,dtw,42,105863,0.9637681159420288,0.9618074821353508,0.9632068034919068,0.9626485568760612,0.9622549019607844
Epilepsy,a3tgcn,predefined_dtw,,dtw,123,105863,0.9202898550724636,0.9159218917283432,0.9185338322785728,0.9178879310344829,0.917753047164812
Epilepsy,a3tgcn,predefined_dtw,,dtw,456,105863,0.9130434782608696,0.910769051026667,0.9138206694765768,0.9109848484848484,0.9118044515103338
Epilepsy,a3tgcn,predefined_dtw,,dtw,789,105863,0.9057971014492754,0.897079463364293,0.9005471051883759,0.91068913923605,0.9050079491255962
Epilepsy,a3tgcn,predefined_dtw,,dtw,1024,105863,0.9420289855072465,0.9389141902305648,0.9416532171558768,0.9413340336134453,0.9378510863804982
Epilepsy,a3tgcn,predefined_knn_correlation,,correlation,42,105863,1.0,1.0,1.0,1.0,1.0
Epilepsy,a3tgcn,predefined_knn_correlation,,correlation,123,105863,1.0,1.0,1.0,1.0,1.0
Epilepsy,a3tgcn,predefined_knn_correlation,,correlation,456,105863,0.9927536231884058,0.9929353233830844,0.9927478549282572,0.993421052631579,0.9926470588235294
Epilepsy,a3tgcn,predefined_knn_correlation,,correlation,789,105863,0.9927536231884058,0.9929353233830844,0.9927478549282572,0.993421052631579,0.9926470588235294
Epilepsy,a3tgcn,predefined_knn_correlation,,correlation,1024,105863,0.9565217391304348,0.9568016729033678,0.9565073835523356,0.959375,0.9554981452040276
Epilepsy,dcrnn,adaptive,SVD,none,42,204133,0.9710144927536232,0.9699362041467304,0.9707660125280264,0.971033653846154,0.9696078431372548
Epilepsy,dcrnn,adaptive,SVD,none,123,204133,0.9565217391304348,0.9549214226633582,0.9553949245393843,0.959984756097561,0.9558823529411764
Epilepsy,dcrnn,adaptive,SVD,none,456,204133,0.9420289855072465,0.9396240687065311,0.9405487046220444,0.9451804915514592,0.9401960784313724
Epilepsy,dcrnn,adaptive,SVD,none,789,204133,0.9855072463768116,0.9850764373546028,0.985494145582576,0.9860681114551084,0.984313725490196
Epilepsy,dcrnn,adaptive,SVD,none,1024,204133,0.9420289855072465,0.9402153507830938,0.9411797399948384,0.944950738916256,0.9392156862745098
Epilepsy,dcrnn,adaptive_binary,SVD,binary,42,204133,0.9710144927536232,0.9699362041467304,0.9707660125280264,0.971033653846154,0.9696078431372548
Epilepsy,dcrnn,adaptive_binary,SVD,binary,123,204133,0.9565217391304348,0.9549214226633582,0.9553949245393843,0.959984756097561,0.9558823529411764
Epilepsy,dcrnn,adaptive_binary,SVD,binary,456,204133,0.9420289855072465,0.9396240687065311,0.9405487046220444,0.9451804915514592,0.9401960784313724
Epilepsy,dcrnn,adaptive_binary,SVD,binary,789,204133,0.9855072463768116,0.9850764373546028,0.985494145582576,0.9860681114551084,0.984313725490196
Epilepsy,dcrnn,adaptive_binary,SVD,binary,1024,204133,0.9420289855072465,0.9402153507830938,0.9411797399948384,0.944950738916256,0.9392156862745098
Epilepsy,dcrnn,adaptive_correlation,SVD,correlation,42,204133,0.9710144927536232,0.9699362041467304,0.9707660125280264,0.971033653846154,0.9696078431372548
Epilepsy,dcrnn,adaptive_correlation,SVD,correlation,123,204133,0.9565217391304348,0.9549214226633582,0.9553949245393843,0.959984756097561,0.9558823529411764
Epilepsy,dcrnn,adaptive_correlation,SVD,correlation,456,204133,0.9420289855072465,0.9396240687065311,0.9405487046220444,0.9451804915514592,0.9401960784313724
Epilepsy,dcrnn,adaptive_correlation,SVD,correlation,789,204133,0.9855072463768116,0.9850764373546028,0.985494145582576,0.9860681114551084,0.984313725490196
Epilepsy,dcrnn,adaptive_correlation,SVD,correlation,1024,204133,0.9420289855072465,0.9402153507830938,0.9411797399948384,0.944950738916256,0.9392156862745098
Epilepsy,dcrnn,adaptive_dtw,SVD,dtw,42,204133,0.9710144927536232,0.9699362041467304,0.9707660125280264,0.971033653846154,0.9696078431372548
Epilepsy,dcrnn,adaptive_dtw,SVD,dtw,123,204133,0.9565217391304348,0.9549214226633582,0.9553949245393843,0.959984756097561,0.9558823529411764
Epilepsy,dcrnn,adaptive_dtw,SVD,dtw,456,204133,0.9420289855072465,0.9396240687065311,0.9405487046220444,0.9451804915514592,0.9401960784313724
Epilepsy,dcrnn,adaptive_dtw,SVD,dtw,789,204133,0.9855072463768116,0.9850764373546028,0.985494145582576,0.9860681114551084,0.984313725490196
Epilepsy,dcrnn,adaptive_dtw,SVD,dtw,1024,204133,0.9420289855072465,0.9402153507830938,0.9411797399948384,0.944950738916256,0.9392156862745098
Epilepsy,dcrnn,adaptive_knn,SVD,knn,42,204133,0.9710144927536232,0.9699362041467304,0.9707660125280264,0.971033653846154,0.9696078431372548
Epilepsy,dcrnn,adaptive_knn,SVD,knn,123,204133,0.9565217391304348,0.9549214226633582,0.9553949245393843,0.959984756097561,0.9558823529411764
Epilepsy,dcrnn,adaptive_knn,SVD,knn,456,204133,0.9420289855072465,0.9396240687065311,0.9405487046220444,0.9451804915514592,0.9401960784313724
Epilepsy,dcrnn,adaptive_knn,SVD,knn,789,204133,0.9855072463768116,0.9850764373546028,0.985494145582576,0.9860681114551084,0.984313725490196
Epilepsy,dcrnn,adaptive_knn,SVD,knn,1024,204133,0.9420289855072465,0.9402153507830938,0.9411797399948384,0.944950738916256,0.9392156862745098
Epilepsy,dcrnn,predefined,,none,42,204037,0.8913043478260869,0.8875405508470025,0.8893168737137881,0.8873271889400922,0.8901298357180711
Epilepsy,dcrnn,predefined,,none,123,204037,0.8768115942028986,0.8701055814940578,0.8742287652862872,0.8718352725705667,0.8738473767885533
Epilepsy,dcrnn,predefined,,none,456,204037,0.9420289855072465,0.9396240687065311,0.9405487046220444,0.9451804915514592,0.9401960784313724
Epilepsy,dcrnn,predefined,,none,789,204037,0.9420289855072465,0.9418455108110282,0.9420155889421256,0.9460746951219512,0.9398118706942236
Epilepsy,dcrnn,predefined,,none,1024,204037,0.9492753623188406,0.9489983974358976,0.9490314938684504,0.9528455284552846,0.9481452040275572
Epilepsy,dcrnn,predefined_correlation,,correlation,42,204037,0.9565217391304348,0.9555542448033194,0.9552688761586744,0.9609662926001076,0.9558823529411764
Epilepsy,dcrnn,predefined_correlation,,correlation,123,204037,0.9855072463768116,0.9849925484351716,0.9853953649106892,0.9853565365025468,0.9852941176470588
Epilepsy,dcrnn,predefined_correlation,,correlation,456,204037,0.9637681159420288,0.9626956376956376,0.9633554850946155,0.9648521505376344,0.9622549019607844
Epilepsy,dcrnn,predefined_correlation,,correlation,789,204037,0.9637681159420288,0.9630099502487562,0.9636426562837984,0.9633572567783094,0.9628510863804982
Epilepsy,dcrnn,predefined_correlation,,correlation,1024,204037,0.9710144927536232,0.970870936972632,0.97093739798235,0.9734375,0.9696078431372548
Epilepsy,dcrnn,predefined_dtw,,dtw,42,204037,0.9420289855072465,0.9407399349354306,0.9416599923005068,0.9435515664423886,0.9398118706942236
Epilepsy,dcrnn,predefined_dtw,,dtw,123,204037,0.927536231884058,0.9268068887634104,0.927961767281238,0.9330357142857144,0.9237413884472708
Epilepsy,dcrnn,predefined_dtw,,dtw,456,204037,0.9710144927536232,0.9699362041467304,0.9707660125280264,0.971033653846154,0.9696078431372548
Epilepsy,dcrnn,predefined_dtw,,dtw,789,204037,0.9637681159420288,0.9631455665964614,0.9634699297673128,0.965625,0.963831478537361
Epilepsy,dcrnn,predefined_dtw,,dtw,1024,204037,0.9492753623188406,0.9488930923357152,0.9484367036042018,0.9528269893377466,0.9491255961844196
Epilepsy,dcrnn,predefined_knn_correlation,,correlation,42,204037,0.9637681159420288,0.964004884004884,0.9631218700783918,0.96903080872914,0.9632352941176472
Epilepsy,dcrnn,predefined_knn_correlation,,correlation,123,204037,0.9782608695652174,0.9777842304373798,0.9780092879822784,0.979114971050455,0.9779411764705882
Epilepsy,dcrnn,predefined_knn_correlation,,correlation,456,204037,1.0,1.0,1.0,1.0,1.0
Epilepsy,dcrnn,predefined_knn_correlation,,correlation,789,204037,0.9710144927536232,0.9715544871794872,0.9708519137866964,0.975609756097561,0.9705882352941176
Epilepsy,dcrnn,predefined_knn_correlation,,correlation,1024,204037,0.9565217391304348,0.953939393939394,0.955959595959596,0.9545504385964914,0.9539215686274508
Epilepsy,gconv_gru,adaptive,SVD,none,42,105829,0.9420289855072465,0.9403852288062816,0.9413700817362144,0.94559330872914,0.9382352941176472
Epilepsy,gconv_gru,adaptive,SVD,none,123,105829,0.9420289855072465,0.942088162978574,0.9419236114292696,0.9450498295305534,0.9413884472708004
Epilepsy,gconv_gru,adaptive,SVD,none,456,105829,0.9492753623188406,0.9476239463728678,0.9486643716039372,0.9485111662531018,0.9481452040275572
Epilepsy,gconv_gru,adaptive,SVD,none,789,105829,0.927536231884058,0.9243176178660052,0.925612255906786,0.9282175522648084,0.9260863804981452
Epilepsy,gconv_gru,adaptive,SVD,none,1024,105829,0.9492753623188406,0.948069634795772,0.9488620683035608,0.9499445937456374,0.947164811870694
Epilepsy,gconv_gru,adaptive_binary,SVD,binary,42,105829,0.9492753623188406,0.9480661040787624,0.948409058480605,0.9532840722495896,0.9475490196078432
Epilepsy,gconv_gru,adaptive_binary,SVD,binary,123,105829,0.9347826086956522,0.9323252688172043,0.9336079943899018,0.9395210409745294,0.9318627450980392
Epilepsy,gconv_gru,adaptive_binary,SVD,binary,456,105829,0.9565217391304348,0.9545177530471648,0.9565217391304348,0.9545177530471648,0.9545177530471648
Epilepsy,gconv_gru,adaptive_binary,SVD,binary,789,105829,0.9420289855072465,0.9385393101522134,0.9401632433329488,0.9423049812030077,0.9401960784313724
Epilepsy,gconv_gru,adaptive_binary,SVD,binary,1024,105829,0.9492753623188406,0.9475445458496304,0.9486637819725512,0.950860034184324,0.9465686274509804
Epilepsy,gconv_gru,adaptive_correlation,SVD,correlation,42,105829,0.9492753623188406,0.946352930223898,0.948153477606493,0.9491918103448276,0.9475490196078432
Epilepsy,gconv_gru,adaptive_correlation,SVD,correlation,123,105829,0.9565217391304348,0.9545271582925272,0.9557647226259128,0.9567876344086022,0.9549019607843138
Epilepsy,gconv_gru,adaptive_correlation,SVD,correlation,456,105829,0.9347826086956522,0.931796262808921,0.9333411955866552,0.9363300492610837,0.9318627450980392
Epilepsy,gconv_gru,adaptive_correlation,SVD,correlation,789,105829,0.9347826086956522,0.9320696721311474,0.9328492516037062,0.9397279875524436,0.932843137254902
